time,x,y,dx,dy
104281095,62.99406948205099,-0.0022887323943692195,-0.0056070351517972985,0.030302816901408354
104281096,62.993961654451915,-0.0024718309859181886,-0.015311519068369547,-0.028380281690140754
104281097,62.993638171654695,-0.0024718309859181886,-0.0009704483916572247,0.011443661971830948
104281098,62.99385382685284,-0.0022887323943692195,0.21037164579147172,-0.009521126760563348
104281099,62.993638171654695,-0.0022887323943692195,0.17608246928624977,0.046598591549295625
104281100,62.993638171654695,-0.002197183098594735,0.26967682528163545,0.02773943661971822
104281101,62.99374599925377,-0.0021056338028202504,0.18859047077872065,0.005401408450704207
104281102,62.99342251645655,-0.002197183098594735,0.07192100858170765,0.05987323943661952
104281103,62.99320686125841,-0.0021056338028202504,-0.0075479319351117475,0.017669014084506985
104281104,62.993314688857474,-0.002197183098594735,0.08140983730013386,-0.11178169014084471
104281105,62.99320686125841,-0.0022887323943692195,0.026309934173818092,-0.09347183098591519
104281106,62.99309903365933,-0.0021056338028202504,-0.003342655571263774,-0.030669014084506944
104281107,62.99320686125841,-0.002014084507045766,0.05154159235690594,-0.012267605633802777
104281108,62.99320686125841,-0.0021056338028202504,-0.026417761772891117,0.17412676056337972
104281109,62.99299120606026,-0.002197183098594735,-0.08399769967788645,0.08935211267605604
104281110,62.99277555086211,-0.0022887323943692195,-0.09391783879260475,0.08422535211267579
104281111,62.99266772326303,-0.002380281690143704,-0.21684130173585323,-0.0058591549295774455
104281112,62.99277555086211,-0.002197183098594735,-0.1238939113349057,0.06399295774647866
104281113,62.992559895663966,-0.0022887323943692195,-0.14696901753653305,0.06051408450704206
104281114,62.99277555086211,-0.0022887323943692195,-0.016605450257245847,0.04907042253521111
104281115,62.992559895663966,-0.002014084507045766,-0.042268418836625785,0.08266901408450678
104281116,62.99245206806489,-0.0019225352112641758,-0.31776793446820456,-0.06728873239436597
104281117,62.99245206806489,-0.0018309859154967967,-0.19484447152495613,-0.01281690140845066
104281118,62.99234424046582,-0.0018309859154967967,-0.16476057138358216,0.014190140845070377
104281119,62.99223641286675,-0.0018309859154967967,-0.12637394611358527,0.023802816901408373
104281120,62.991912930069525,-0.0019225352112641758,-0.3307072463569676,-0.10152816901408418
104281121,62.99169727487138,-0.0017394366197152067,-0.2673046181020289,0.15252112676056287
104281122,62.99148161967324,-0.002014084507045766,-0.22244833688765053,0.0036619718309859038
104281123,62.991373792074164,-0.0019225352112641758,-0.13748018881810684,0.04321126760563366
104281124,62.99115813687602,-0.002014084507045766,-0.3036425189896383,-0.028929577464788636
104281125,62.99105030927694,-0.002197183098594735,-0.17953295245658657,-0.04412676056338014
104281126,62.99105030927694,-0.0018309859154967967,-0.06879400820858993,0.10335915492957713
104281127,62.9904033436825,-0.002197183098594735,-0.2196448193117519,-0.011352112676056302
104281128,62.99051117128158,-0.0021056338028202504,-0.048953729979153336,0.04852112676056322
104281129,62.99051117128158,-0.002014084507045766,0.03202479692468842,0.10180281690140812
104281130,62.9904033436825,-0.002014084507045766,0.04140579804404159,0.08257746478873212
104281131,62.99007986088529,-0.002014084507045766,-0.1602318122225151,-0.00018309859154929517
104281132,62.98997203328621,-0.0021056338028202504,-0.24401385670225548,-0.11361267605633765
104281133,62.99007986088529,-0.002014084507045766,-0.21845871572194858,-0.09521126760563349
104281134,62.98943289529085,-0.0021056338028202504,-0.36176159488999876,-0.12331690140845031
104281135,62.98954072288992,-0.0021056338028202504,-0.2683828940927591,0.047239436619718154
104281136,62.98932506769178,-0.002197183098594735,-0.23970075273933453,-0.024992957746478795
104281137,62.9892172400927,-0.0021056338028202504,-0.15742829464661645,0.01702816901408445
104281138,62.9892172400927,-0.002197183098594735,-0.4684030903732204,-0.03817605633802804
104281139,62.98867810209734,-0.002380281690143704,-0.4219293951727467,-0.08056338028168988
104281140,62.988570274498265,-0.0022887323943692195,-0.29264410388418977,-0.02700704225352104
104281141,62.98813896410197,-0.0026549295774671577,-0.6186069358819443,-0.23830281690140767
104281142,62.9880311365029,-0.0022887323943692195,-0.42904601671156634,-0.04870422535211252
104281143,62.9880311365029,-0.0024718309859181886,-0.30687734696182906,-0.08770422535211239
104281144,62.98738417090846,-0.0027464788732416423,-0.48608681662119657,-0.23280985915492883
104281145,62.98749199850753,-0.0026549295774671577,-0.27744041241489326,-0.0967676056338025
